scenario,arm,phase,opIndex,latencyMs,metaRefresh,hedgeFired,winningRegion,skipReason
S3-BadCold+Degraded,PR,Degraded,4670,124.00,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4535,705.85,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,4624,309.34,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,4664,123.53,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4666,108.38,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4654,123.94,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4614,294.63,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,4653,123.57,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4430,1093.59,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,4496,815.98,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,4640,138.31,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4641,123.19,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4635,108.02,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4626,124.49,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4571,305.61,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,4611,108.33,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4601,121.28,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4602,121.26,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4600,121.26,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4594,135.55,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4555,138.53,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4556,108.35,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4544,122.83,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4538,122.44,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4523,122.75,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4517,123.29,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4476,294.66,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,4331,959.09,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,4510,125.30,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4297,1115.42,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,4317,944.09,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,4495,124.99,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4474,123.47,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4410,125.29,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4403,124.94,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4219,988.03,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,4395,107.91,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4369,108.58,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4346,124.05,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4328,121.72,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4263,292.89,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,4298,124.49,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4293,124.21,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4285,122.18,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4257,107.68,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4243,138.16,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4241,123.18,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4189,273.37,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,4178,304.64,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,4083,796.26,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,4209,121.55,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4201,120.92,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4075,780.08,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,4203,120.89,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4204,120.85,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4200,120.50,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4190,119.88,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4078,704.04,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,4175,122.33,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4168,123.43,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4116,291.43,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,4153,124.21,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4148,124.12,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4142,123.68,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4126,122.18,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,4125,121.90,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3990,811.38,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,4093,320.74,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,4060,290.69,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,4056,305.46,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,4072,122.85,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3732,1086.64,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,3923,125.84,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3921,125.44,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3875,312.84,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3798,713.59,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,3905,109.83,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3886,139.95,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3851,311.46,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3874,123.38,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3831,123.03,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3630,1067.07,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,3738,125.28,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3730,126.02,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3723,125.43,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3620,308.01,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3634,123.43,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3606,122.33,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3569,294.76,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3592,124.75,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3580,108.45,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3518,296.69,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3552,124.34,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3535,109.97,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3526,125.55,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3522,125.59,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3488,281.93,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3516,125.85,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3343,1053.24,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,3517,125.80,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3423,639.14,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,3482,124.38,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3469,125.19,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3373,649.58,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,3434,295.69,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3459,125.47,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3346,709.67,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,3429,279.34,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3296,939.69,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,3436,107.94,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3413,137.50,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3366,123.97,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3360,123.43,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3348,122.58,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3318,292.83,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3340,136.08,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3316,109.36,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3265,308.32,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3273,292.48,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3298,107.35,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3090,1068.20,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,3232,310.06,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3246,124.90,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3234,123.50,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3229,123.56,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3220,124.49,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3210,123.87,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,3164,295.46,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3129,322.68,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,3025,108.15,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2978,123.08,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2960,120.76,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2912,309.32,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,2945,122.39,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2927,125.01,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2923,125.17,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2924,125.11,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2919,109.12,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2879,310.83,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,2909,125.01,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2889,124.87,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2878,122.71,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2801,322.09,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,2840,107.30,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2836,122.43,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2771,306.27,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,2769,306.68,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,2798,122.01,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2795,122.47,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2643,938.62,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,2792,123.88,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2783,123.50,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2785,108.22,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2746,306.92,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,2738,307.51,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,2765,122.44,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2747,137.56,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2628,815.38,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,2617,799.20,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,2555,999.99,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,2724,123.57,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2700,121.49,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2682,122.82,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2668,124.25,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2623,122.86,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2614,105.94,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2590,106.68,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2587,107.14,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2578,122.78,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2539,292.83,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,2574,122.27,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2566,138.00,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2562,107.75,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2535,124.34,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2512,123.99,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2482,307.46,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,2501,122.93,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2500,122.42,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2466,307.42,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,2499,107.25,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2494,107.21,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2447,122.60,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2384,308.88,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,2424,122.49,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2383,123.70,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2359,138.44,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2329,123.23,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2326,123.20,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2290,122.64,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2140,938.12,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,2285,123.90,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2286,108.25,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2283,138.96,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2271,108.12,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2266,122.52,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2078,296.56,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,1998,740.48,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,2099,126.48,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,1889,1027.32,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,2051,123.12,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2042,123.08,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2040,122.36,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,2024,106.84,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,1971,121.17,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,1939,274.83,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,1917,307.62,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,1827,875.10,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,1900,308.87,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,1902,124.22,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,1766,934.37,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,1862,304.75,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,1737,980.51,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,1730,843.42,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Degraded,1860,122.42,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,1855,138.10,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,1856,123.34,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,1794,319.89,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,1803,274.40,1,1,East US,None
S3-BadCold+Degraded,PR,Degraded,1820,122.99,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,1789,107.05,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,1775,124.00,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,1776,123.98,0,0,West US 2,None
S3-BadCold+Degraded,PR,Degraded,1748,122.92,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1670,31.07,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1666,31.06,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1652,15.55,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1665,15.49,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1647,15.52,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1661,15.48,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1675,15.46,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1590,20.33,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1540,36.02,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1536,31.41,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1559,31.37,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1567,15.65,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1593,15.57,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1479,15.51,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1482,15.50,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1484,15.49,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1455,31.02,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1483,15.45,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1452,30.96,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1460,30.92,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1463,30.91,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1467,15.47,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1495,15.33,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1399,15.77,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1363,31.27,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1347,31.29,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1373,15.82,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1389,15.73,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1366,31.20,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1273,30.38,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1213,30.23,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1230,30.10,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1252,14.86,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1265,14.82,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1242,14.88,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1227,30.13,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1243,14.86,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1258,14.84,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1248,14.84,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1267,14.77,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1182,15.80,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1185,15.80,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1193,15.78,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1151,31.10,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1165,31.08,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1199,15.71,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1096,31.03,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1133,15.44,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1135,15.44,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1146,15.40,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1089,31.02,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1106,30.96,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1112,30.93,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1100,15.54,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1107,15.46,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1110,15.44,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1027,15.57,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1005,31.32,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1039,15.53,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1024,15.51,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,1006,15.82,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,999,15.71,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,995,15.98,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,937,15.41,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,964,15.29,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,897,16.01,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,855,31.27,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,887,15.98,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,846,31.26,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,859,31.24,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,849,31.24,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,899,15.95,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,853,31.23,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,852,31.22,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,879,15.97,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,881,15.96,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,900,15.92,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,901,15.89,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,842,31.12,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,857,15.26,0,0,West US 2,None
S3-BadCold+Degraded,PR,ColdStart,191,1064.06,1,1,East US,BudgetExhausted
S3-BadCold+Degraded,PR,Ok,863,15.23,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,840,31.09,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,851,15.21,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,839,31.07,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,872,15.15,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,805,31.32,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,806,31.31,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,823,15.89,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,797,31.30,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,821,15.36,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,781,15.71,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,789,15.66,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,721,30.01,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,728,15.01,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,710,30.00,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,725,15.02,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,745,14.99,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,747,14.98,0,0,West US 2,None
S3-BadCold+Degraded,PR,ColdStart,183,1174.01,1,1,East US,BudgetExhausted
S3-BadCold+Degraded,PR,Ok,735,14.94,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,689,15.40,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,703,15.38,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,651,31.32,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,659,15.50,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,632,31.30,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,615,31.34,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,617,31.33,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,624,31.29,0,0,West US 2,None
S3-BadCold+Degraded,PR,ColdStart,160,1588.77,1,0,West US 2,BudgetExhausted
S3-BadCold+Degraded,PR,Ok,591,30.20,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,566,15.99,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,532,31.48,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,569,15.94,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,534,31.46,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,545,31.41,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,553,15.93,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,550,15.92,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,560,15.90,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,511,30.75,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,523,30.23,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,495,46.45,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,494,16.09,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,483,31.08,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,477,31.08,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,435,46.30,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,448,30.90,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,442,30.92,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,415,30.48,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,425,15.41,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,429,15.39,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,438,15.36,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,396,30.18,0,0,West US 2,None
S3-BadCold+Degraded,PR,Ok,366,16.16,0,0,West US 2,None
S3-BadCold+Degraded,PR,ColdStart,132,1938.05,1,0,West US 2,BudgetExhausted
